CustomerID,Recency,Frequency,Monetary,FirstPurchase,LastPurchase,TenureDays,TenureYears,AvgOrder,PurchasesPerYear,est_CLV_1yr,est_CLV_tenure,CohortMonth
16634.0,223,2,217.9,2010-12-02 17:41:00,2011-05-01 12:09:00,149,0.41,108.95,4.9,533.78,217.9,2010-12
16637.0,32,4,1154.47,2011-04-28 10:20:00,2011-11-07 13:17:00,193,0.53,288.62,7.56,2183.32,1154.47,2011-04
16638.0,23,10,1680.72,2010-12-06 10:19:00,2011-11-17 11:09:00,346,0.95,168.07,10.55,1773.01,1680.72,2010-12
16639.0,31,3,1257.51,2011-04-18 09:31:00,2011-11-08 13:20:00,204,0.56,419.17,5.37,2249.96,1257.51,2011-04
16641.0,106,1,231.1,2011-08-26 12:49:00,2011-08-26 12:49:00,1,0.0,231.1,365.0,84351.5,231.1,2011-08
16642.0,5,2,688.33,2011-05-16 12:35:00,2011-12-05 11:31:00,202,0.55,344.16,3.61,1243.76,688.33,2011-05
16643.0,246,1,487.51,2011-04-08 08:24:00,2011-04-08 08:24:00,1,0.0,487.51,365.0,177941.15,487.51,2011-04
16644.0,178,2,833.78,2011-05-11 12:53:00,2011-06-15 12:39:00,34,0.09,416.89,21.47,8950.87,833.78,2011-05
16647.0,170,2,214.06,2011-05-19 09:31:00,2011-06-23 11:47:00,35,0.1,107.03,20.86,2232.34,214.06,2011-05
16648.0,43,1,290.66,2011-10-28 08:58:00,2011-10-28 08:58:00,1,0.0,290.66,365.0,106090.9,290.66,2011-10
16650.0,72,1,518.42,2011-09-29 09:51:00,2011-09-29 09:51:00,1,0.0,518.42,365.0,189223.3,518.42,2011-09
16652.0,59,7,6773.97,2011-03-11 13:13:00,2011-10-12 09:38:00,214,0.59,967.71,11.94,11553.73,6773.97,2011-03
16653.0,16,2,1212.66,2011-09-29 13:38:00,2011-11-23 14:51:00,55,0.15,606.33,13.27,8047.65,1212.66,2011-09
16654.0,141,4,601.27,2010-12-06 15:09:00,2011-07-21 15:23:00,227,0.62,150.32,6.43,966.8,601.27,2010-12
16655.0,18,6,3794.52,2011-01-12 10:16:00,2011-11-22 11:25:00,314,0.86,632.42,6.97,4410.83,3794.52,2011-01
16656.0,22,15,8625.8,2010-12-10 11:23:00,2011-11-17 14:43:00,342,0.94,575.05,16.01,9205.9,8625.8,2010-12
16657.0,10,4,933.62,2011-03-30 12:02:00,2011-11-30 11:48:00,244,0.67,233.4,5.98,1396.6,933.62,2011-03
16658.0,368,1,123.24,2010-12-06 13:47:00,2010-12-06 13:47:00,1,0.0,123.24,365.0,44982.6,123.24,2010-12
16659.0,189,1,39.12,2011-06-03 15:03:00,2011-06-03 15:03:00,1,0.0,39.12,365.0,14278.8,39.12,2011-06
16660.0,16,4,1267.65,2011-01-24 12:44:00,2011-11-23 14:53:00,303,0.83,316.91,4.82,1527.04,1267.65,2011-01
16665.0,362,1,135.4,2010-12-12 14:03:00,2010-12-12 14:03:00,1,0.0,135.4,365.0,49421.0,135.4,2010-12
16666.0,19,1,118.98,2011-11-20 14:01:00,2011-11-20 14:01:00,1,0.0,118.98,365.0,43427.7,118.98,2011-11
16667.0,68,2,570.13,2011-02-28 12:57:00,2011-10-02 15:26:00,216,0.59,285.06,3.38,963.41,570.13,2011-02
16668.0,15,6,306.72,2011-02-28 12:46:00,2011-11-24 17:43:00,269,0.74,51.12,8.14,416.18,306.72,2011-02
16669.0,24,3,1374.87,2011-09-22 14:13:00,2011-11-16 12:26:00,54,0.15,458.29,20.28,9293.1,1374.87,2011-09
16670.0,17,11,4095.9,2010-12-16 10:30:00,2011-11-23 09:34:00,341,0.93,372.35,11.77,4384.17,4095.9,2010-12
16671.0,28,3,1692.27,2011-06-28 11:20:00,2011-11-11 13:40:00,136,0.37,564.09,8.05,4541.75,1692.27,2011-06
16672.0,2,20,8134.94,2011-03-18 10:15:00,2011-12-07 16:29:00,264,0.72,406.75,27.65,11247.17,8134.94,2011-03
16674.0,55,2,319.61,2011-09-02 13:59:00,2011-10-16 11:31:00,43,0.12,159.8,16.98,2712.97,319.61,2011-09
16676.0,34,4,1592.12,2011-01-06 13:00:00,2011-11-06 12:01:00,303,0.83,398.03,4.82,1917.9,1592.12,2011-01
16678.0,3,12,3109.99,2011-03-02 09:24:00,2011-12-07 12:17:00,280,0.77,259.17,15.64,4054.09,3109.99,2011-03
16679.0,366,1,129.75,2010-12-08 13:51:00,2010-12-08 13:51:00,1,0.0,129.75,365.0,47358.75,129.75,2010-12
16680.0,43,1,183.7,2011-10-27 17:35:00,2011-10-27 17:35:00,1,0.0,183.7,365.0,67050.5,183.7,2011-10
16681.0,73,6,1770.34,2011-03-31 13:46:00,2011-09-28 11:11:00,180,0.49,295.06,12.17,3589.86,1770.34,2011-03
16682.0,5,5,1028.0,2011-06-05 11:02:00,2011-12-05 12:13:00,183,0.5,205.6,9.97,2050.38,1028.0,2011-06
16684.0,4,28,66653.56,2010-12-16 17:34:00,2011-12-05 14:06:00,353,0.97,2380.48,28.95,68919.4,66653.56,2010-12
16685.0,61,2,324.24,2011-10-09 13:44:00,2011-10-09 13:58:00,1,0.0,162.12,730.0,118347.6,324.24,2011-10
16686.0,47,7,3062.83,2010-12-19 14:41:00,2011-10-23 13:49:00,307,0.84,437.55,8.32,3641.48,3062.83,2010-12
16688.0,1,4,1260.86,2011-10-10 12:23:00,2011-12-08 15:24:00,59,0.16,315.21,24.75,7800.24,1260.86,2011-10
16689.0,76,2,422.6,2011-09-18 13:29:00,2011-09-25 11:39:00,6,0.02,211.3,121.67,25708.17,422.6,2011-09
16690.0,72,2,225.58,2011-05-22 10:53:00,2011-09-28 15:02:00,129,0.35,112.79,5.66,638.27,225.58,2011-05
16692.0,256,2,1276.0,2011-02-23 15:41:00,2011-03-28 14:46:00,32,0.09,638.0,22.81,14554.38,1276.0,2011-02
16693.0,69,2,482.01,2011-03-13 11:06:00,2011-10-02 11:10:00,203,0.56,241.0,3.6,866.67,482.01,2011-03
16696.0,135,4,657.9,2011-04-05 15:20:00,2011-07-27 14:23:00,112,0.31,164.48,13.04,2144.05,657.9,2011-04
16697.0,241,1,112.75,2011-04-12 17:12:00,2011-04-12 17:12:00,1,0.0,112.75,365.0,41153.75,112.75,2011-04
16698.0,227,2,1998.0,2011-03-31 13:33:00,2011-04-27 10:52:00,26,0.07,999.0,28.08,28048.85,1998.0,2011-03
16700.0,9,13,5076.55,2010-12-08 16:34:00,2011-12-01 11:00:00,357,0.98,390.5,13.29,5190.31,5076.55,2010-12
16701.0,9,13,5398.3,2010-12-13 11:51:00,2011-12-01 11:10:00,352,0.96,415.25,13.48,5597.67,5398.3,2010-12
16705.0,1,20,14034.99,2010-12-16 10:51:00,2011-12-09 12:08:00,358,0.98,701.75,20.39,14309.42,14034.99,2010-12
16706.0,37,3,531.35,2011-08-17 15:53:00,2011-11-02 13:50:00,76,0.21,177.12,14.41,2551.88,531.35,2011-08
16708.0,46,1,656.63,2011-10-25 12:20:00,2011-10-25 12:20:00,1,0.0,656.63,365.0,239669.95,656.63,2011-10
16709.0,85,5,3029.87,2011-03-03 10:55:00,2011-09-16 10:56:00,197,0.54,605.97,9.26,5613.72,3029.87,2011-03
16710.0,19,10,2483.04,2010-12-06 13:13:00,2011-11-20 14:50:00,349,0.96,248.3,10.46,2596.88,2483.04,2010-12
16711.0,3,5,1651.03,2010-12-17 12:43:00,2011-12-06 16:32:00,354,0.97,330.21,5.16,1702.33,1651.03,2010-12
16712.0,9,11,3645.43,2011-03-08 15:07:00,2011-11-30 13:48:00,266,0.73,331.4,15.09,5002.19,3645.43,2011-03
16713.0,19,15,6923.13,2010-12-08 13:01:00,2011-11-21 12:36:00,347,0.95,461.54,15.78,7282.25,6923.13,2010-12
16714.0,219,3,1161.53,2011-01-26 13:40:00,2011-05-05 11:09:00,98,0.27,387.18,11.17,4326.11,1161.53,2011-01
16715.0,78,1,301.72,2011-09-22 18:15:00,2011-09-22 18:15:00,1,0.0,301.72,365.0,110127.8,301.72,2011-09
16716.0,267,2,901.2,2011-02-01 15:35:00,2011-03-18 10:03:00,44,0.12,450.6,16.59,7475.86,901.2,2011-02
16717.0,24,6,3858.38,2010-12-08 16:48:00,2011-11-16 12:16:00,342,0.94,643.06,6.4,4117.86,3858.38,2010-12
16718.0,369,1,623.75,2010-12-05 13:03:00,2010-12-05 13:03:00,1,0.0,623.75,365.0,227668.75,623.75,2010-12
16719.0,15,7,1790.42,2010-12-06 12:06:00,2011-11-25 09:27:00,353,0.97,255.77,7.24,1851.28,1790.42,2010-12
16720.0,26,1,155.24,2011-11-13 16:22:00,2011-11-13 16:22:00,1,0.0,155.24,365.0,56662.6,155.24,2011-11
16721.0,262,1,292.47,2011-03-22 16:08:00,2011-03-22 16:08:00,1,0.0,292.47,365.0,106751.55,292.47,2011-03
16722.0,17,13,4730.81,2010-12-06 12:59:00,2011-11-22 13:28:00,351,0.96,363.91,13.52,4919.5,4730.81,2010-12
16723.0,91,2,589.15,2011-08-24 11:31:00,2011-09-09 13:01:00,16,0.04,294.58,45.62,13439.98,589.15,2011-08
16725.0,302,7,781.02,2010-12-03 16:02:00,2011-02-10 16:52:00,69,0.19,111.57,37.03,4131.48,781.02,2010-12
16726.0,26,5,1382.02,2010-12-13 13:28:00,2011-11-13 14:53:00,335,0.92,276.4,5.45,1505.78,1382.02,2010-12
16727.0,364,1,272.82,2010-12-10 13:48:00,2010-12-10 13:48:00,1,0.0,272.82,365.0,99579.3,272.82,2010-12
16728.0,46,4,1054.67,2011-03-20 13:28:00,2011-10-24 14:36:00,218,0.6,263.67,6.7,1765.85,1054.67,2011-03
16729.0,38,21,7239.92,2011-04-12 14:22:00,2011-11-01 14:29:00,203,0.56,344.76,37.76,13017.59,7239.92,2011-04
16730.0,52,3,743.11,2011-01-24 14:01:00,2011-10-18 14:11:00,267,0.73,247.7,4.1,1015.86,743.11,2011-01
16732.0,32,1,603.75,2011-11-08 09:54:00,2011-11-08 09:54:00,1,0.0,603.75,365.0,220368.75,603.75,2011-11
16734.0,52,3,650.51,2011-08-17 15:00:00,2011-10-18 13:44:00,61,0.17,216.84,17.95,3892.4,650.51,2011-08
16735.0,79,5,2300.56,2011-01-09 12:53:00,2011-09-22 11:49:00,255,0.7,460.11,7.16,3292.96,2300.56,2011-01
16737.0,53,1,417.6,2011-10-17 13:03:00,2011-10-17 13:03:00,1,0.0,417.6,365.0,152424.0,417.6,2011-10
16738.0,298,1,3.75,2011-02-15 09:46:00,2011-02-15 09:46:00,1,0.0,3.75,365.0,1368.75,3.75,2011-02
16739.0,177,1,323.0,2011-06-16 09:17:00,2011-06-16 09:17:00,1,0.0,323.0,365.0,117895.0,323.0,2011-06
16742.0,47,1,464.9,2011-10-24 12:02:00,2011-10-24 12:02:00,1,0.0,464.9,365.0,169688.5,464.9,2011-10
16743.0,29,7,2238.09,2010-12-16 12:15:00,2011-11-10 13:13:00,329,0.9,319.73,7.77,2482.99,2238.09,2010-12
16744.0,11,7,1304.76,2011-06-19 15:13:00,2011-11-28 13:06:00,161,0.44,186.39,15.87,2958.0,1304.76,2011-06
16745.0,87,17,7194.3,2011-02-01 11:31:00,2011-09-14 11:58:00,225,0.62,423.19,27.58,11670.75,7194.3,2011-02
16746.0,5,18,6697.66,2010-12-16 11:43:00,2011-12-05 12:33:00,354,0.97,372.09,18.56,6905.78,6697.66,2010-12
16747.0,38,2,836.06,2011-10-03 10:18:00,2011-11-02 11:37:00,30,0.08,418.03,24.33,10172.06,836.06,2011-10
16748.0,18,5,1515.9,2011-01-09 13:50:00,2011-11-22 10:17:00,316,0.87,303.18,5.78,1750.96,1515.9,2011-01
16750.0,45,5,623.93,2011-04-21 16:53:00,2011-10-26 12:48:00,187,0.51,124.79,9.76,1217.83,623.93,2011-04
16751.0,31,1,1764.72,2011-11-09 10:48:00,2011-11-09 10:48:00,1,0.0,1764.72,365.0,644122.8,1764.72,2011-11
16752.0,373,1,207.5,2010-12-02 12:18:00,2010-12-02 12:18:00,1,0.0,207.5,365.0,75737.5,207.5,2010-12
16753.0,58,1,223.92,2011-10-12 13:14:00,2011-10-12 13:14:00,1,0.0,223.92,365.0,81730.8,223.92,2011-10
16754.0,372,1,2002.4,2010-12-02 17:38:00,2010-12-02 17:38:00,1,0.0,2002.4,365.0,730876.0,2002.4,2010-12
16755.0,114,3,1496.83,2011-01-28 10:47:00,2011-08-17 13:21:00,201,0.55,498.94,5.45,2718.12,1496.83,2011-01
16756.0,215,1,239.4,2011-05-09 09:33:00,2011-05-09 09:33:00,1,0.0,239.4,365.0,87381.0,239.4,2011-05
16757.0,319,1,106.83,2011-01-25 11:59:00,2011-01-25 11:59:00,1,0.0,106.83,365.0,38992.95,106.83,2011-01
16758.0,65,1,369.34,2011-10-05 14:47:00,2011-10-05 14:47:00,1,0.0,369.34,365.0,134809.1,369.34,2011-10
16759.0,8,3,789.79,2011-11-09 09:06:00,2011-12-02 12:42:00,23,0.06,263.26,47.61,12533.62,789.79,2011-11
16761.0,97,1,316.62,2011-09-04 11:15:00,2011-09-04 11:15:00,1,0.0,316.62,365.0,115566.3,316.62,2011-09
16762.0,20,3,1501.38,2011-07-18 12:52:00,2011-11-20 11:43:00,124,0.34,500.46,8.83,4419.38,1501.38,2011-07
16763.0,199,1,611.85,2011-05-25 11:52:00,2011-05-25 11:52:00,1,0.0,611.85,365.0,223325.25,611.85,2011-05
16764.0,4,13,2799.25,2011-07-19 17:17:00,2011-12-06 11:41:00,139,0.38,215.33,34.14,7350.55,2799.25,2011-07
16765.0,294,1,34.0,2011-02-18 15:41:00,2011-02-18 15:41:00,1,0.0,34.0,365.0,12410.0,34.0,2011-02
16766.0,273,2,1145.6,2011-03-11 13:34:00,2011-03-11 15:22:00,1,0.0,572.8,730.0,418144.0,1145.6,2011-03
16767.0,31,11,5580.6,2011-01-27 13:38:00,2011-11-09 09:42:00,285,0.78,507.33,14.09,7147.08,5580.6,2011-01
16768.0,48,3,478.09,2011-03-13 10:25:00,2011-10-23 10:38:00,224,0.61,159.36,4.89,779.03,478.09,2011-03
16769.0,260,1,380.39,2011-03-24 13:41:00,2011-03-24 13:41:00,1,0.0,380.39,365.0,138842.35,380.39,2011-03
16770.0,58,5,770.1,2010-12-02 15:49:00,2011-10-13 12:21:00,314,0.86,154.02,5.81,895.18,770.1,2010-12
16771.0,33,5,2246.81,2011-01-05 13:57:00,2011-11-06 13:28:00,304,0.83,449.36,6.0,2697.65,2246.81,2011-01
16773.0,57,1,171.59,2011-10-13 14:37:00,2011-10-13 14:37:00,1,0.0,171.59,365.0,62630.35,171.59,2011-10
16774.0,68,4,661.52,2011-06-14 12:45:00,2011-10-03 12:41:00,110,0.3,165.38,13.27,2195.04,661.52,2011-06
16775.0,10,11,1695.66,2010-12-07 15:15:00,2011-11-29 15:22:00,357,0.98,154.15,11.25,1733.66,1695.66,2010-12
16776.0,60,1,388.28,2011-10-10 13:04:00,2011-10-10 13:04:00,1,0.0,388.28,365.0,141722.2,388.28,2011-10
16777.0,80,2,226.35,2011-03-27 14:34:00,2011-09-20 13:41:00,176,0.48,113.18,4.15,469.42,226.35,2011-03
16778.0,74,2,245.94,2011-03-10 15:21:00,2011-09-26 13:48:00,199,0.55,122.97,3.67,451.1,245.94,2011-03
16779.0,2,22,10629.72,2010-12-08 09:56:00,2011-12-07 14:54:00,364,1.0,483.17,22.06,10658.92,10629.72,2010-12
16780.0,100,2,425.19,2011-03-25 17:34:00,2011-08-31 16:09:00,158,0.43,212.6,4.62,982.24,425.19,2011-03
16781.0,372,1,311.25,2010-12-02 14:26:00,2010-12-02 14:26:00,1,0.0,311.25,365.0,113606.25,311.25,2010-12
16782.0,10,13,2279.9,2010-12-09 11:28:00,2011-11-29 13:20:00,355,0.97,175.38,13.37,2344.12,2279.9,2010-12
16784.0,20,1,107.6,2011-11-20 12:20:00,2011-11-20 12:20:00,1,0.0,107.6,365.0,39274.0,107.6,2011-11
16788.0,123,2,597.48,2011-03-30 13:05:00,2011-08-08 14:53:00,131,0.36,298.74,5.57,1664.73,597.48,2011-03
16789.0,8,1,80.8,2011-12-01 15:12:00,2011-12-01 15:12:00,1,0.0,80.8,365.0,29492.0,80.8,2011-12
16790.0,4,6,1545.62,2011-11-02 11:23:00,2011-12-06 11:53:00,34,0.09,257.6,64.41,16592.69,1545.62,2011-11
16791.0,29,7,1721.78,2011-01-11 15:42:00,2011-11-10 19:12:00,303,0.83,245.97,8.43,2074.09,1721.78,2011-01
16792.0,282,2,110.38,2011-03-02 14:39:00,2011-03-02 14:41:00,1,0.0,55.19,730.0,40288.7,110.38,2011-03
16793.0,57,1,243.84,2011-10-13 15:08:00,2011-10-13 15:08:00,1,0.0,243.84,365.0,89001.6,243.84,2011-10
16794.0,1,10,1222.71,2011-06-12 14:15:00,2011-12-08 17:54:00,179,0.49,122.27,20.39,2493.24,1222.71,2011-06
16795.0,365,1,414.88,2010-12-09 14:08:00,2010-12-09 14:08:00,1,0.0,414.88,365.0,151431.2,414.88,2010-12
16796.0,89,1,305.62,2011-09-11 14:01:00,2011-09-11 14:01:00,1,0.0,305.62,365.0,111551.3,305.62,2011-09
16800.0,11,1,1201.49,2011-11-28 14:06:00,2011-11-28 14:06:00,1,0.0,1201.49,365.0,438543.85,1201.49,2011-11
16801.0,163,4,1619.73,2011-03-11 13:56:00,2011-06-29 15:33:00,110,0.3,404.93,13.27,5374.56,1619.73,2011-03
16803.0,65,1,332.3,2011-10-05 14:28:00,2011-10-05 14:28:00,1,0.0,332.3,365.0,121289.5,332.3,2011-10
16804.0,23,3,536.99,2011-03-14 15:48:00,2011-11-16 16:43:00,247,0.68,179.0,4.43,793.53,536.99,2011-03
16805.0,174,2,460.59,2010-12-14 13:35:00,2011-06-19 11:23:00,186,0.51,230.3,3.92,903.85,460.59,2010-12
16806.0,103,4,801.49,2011-04-14 19:59:00,2011-08-28 15:27:00,135,0.37,200.37,10.81,2166.99,801.49,2011-04
16807.0,143,3,1121.59,2011-03-14 09:46:00,2011-07-20 12:00:00,128,0.35,373.86,8.55,3198.28,1121.59,2011-03
16808.0,99,2,288.42,2011-03-10 19:05:00,2011-09-01 19:34:00,175,0.48,144.21,4.17,601.56,288.42,2011-03
16809.0,23,5,914.69,2011-03-22 15:20:00,2011-11-16 15:45:00,239,0.65,182.94,7.64,1396.91,914.69,2011-03
16810.0,192,1,309.54,2011-05-31 15:32:00,2011-05-31 15:32:00,1,0.0,309.54,365.0,112982.1,309.54,2011-05
16811.0,5,2,547.07,2011-11-22 17:19:00,2011-12-05 11:39:00,12,0.03,273.54,60.83,16640.05,547.07,2011-11
16812.0,361,1,479.35,2010-12-14 12:35:00,2010-12-14 12:35:00,1,0.0,479.35,365.0,174962.75,479.35,2010-12
16813.0,8,10,1692.98,2011-05-19 13:28:00,2011-12-01 14:03:00,196,0.54,169.3,18.62,3152.74,1692.98,2011-05
16814.0,14,21,6509.1,2010-12-05 11:45:00,2011-11-25 13:27:00,355,0.97,309.96,21.59,6692.45,6509.1,2010-12
16816.0,103,4,417.06,2010-12-16 17:01:00,2011-08-28 14:16:00,254,0.7,104.26,5.75,599.32,417.06,2010-12
16817.0,3,9,1604.75,2010-12-06 14:19:00,2011-12-07 11:03:00,365,1.0,178.31,9.0,1604.75,1604.75,2010-12
16818.0,11,11,3349.57,2011-05-18 11:42:00,2011-11-29 10:41:00,194,0.53,304.51,20.7,6302.03,3349.57,2011-05
16820.0,96,1,497.61,2011-09-05 12:06:00,2011-09-05 12:06:00,1,0.0,497.61,365.0,181627.65,497.61,2011-09
16823.0,227,1,358.38,2011-04-26 15:00:00,2011-04-26 15:00:00,1,0.0,358.38,365.0,130808.7,358.38,2011-04
16824.0,16,2,460.64,2011-06-28 13:36:00,2011-11-24 12:38:00,148,0.41,230.32,4.93,1136.04,460.64,2011-06
16825.0,39,2,775.18,2011-06-07 09:44:00,2011-11-01 11:51:00,147,0.4,387.59,4.97,1924.77,775.18,2011-06
16826.0,51,1,341.7,2011-10-19 14:05:00,2011-10-19 14:05:00,1,0.0,341.7,365.0,124720.5,341.7,2011-10
16828.0,93,2,128.5,2011-08-19 13:24:00,2011-09-07 15:10:00,19,0.05,64.25,38.42,2468.55,128.5,2011-08
16829.0,157,1,197.22,2011-07-06 10:48:00,2011-07-06 10:48:00,1,0.0,197.22,365.0,71985.3,197.22,2011-07
16830.0,39,1,325.91,2011-11-01 11:35:00,2011-11-01 11:35:00,1,0.0,325.91,365.0,118957.15,325.91,2011-11
16832.0,184,3,199.15,2011-05-06 14:12:00,2011-06-08 15:36:00,33,0.09,66.38,33.18,2202.72,199.15,2011-05
16833.0,1,4,1106.53,2011-01-09 13:02:00,2011-12-08 14:39:00,333,0.91,276.63,4.38,1212.86,1106.53,2011-01
16834.0,228,1,413.46,2011-04-26 09:37:00,2011-04-26 09:37:00,1,0.0,413.46,365.0,150912.9,413.46,2011-04
16835.0,128,2,180.85,2010-12-01 17:15:00,2011-08-03 13:50:00,244,0.67,90.42,2.99,270.53,180.85,2010-12
16836.0,40,2,251.87,2011-08-15 12:38:00,2011-10-31 10:05:00,76,0.21,125.94,9.61,1209.64,251.87,2011-08
16837.0,31,11,3170.98,2011-04-08 08:48:00,2011-11-08 14:27:00,214,0.59,288.27,18.76,5408.45,3170.98,2011-04
16838.0,197,2,588.85,2011-02-24 15:01:00,2011-05-26 13:13:00,90,0.25,294.42,8.11,2388.11,588.85,2011-02
16839.0,9,34,16594.35,2010-12-05 11:15:00,2011-12-01 09:03:00,360,0.99,488.07,34.47,16824.83,16594.35,2010-12
16841.0,37,6,1869.82,2011-02-25 12:40:00,2011-11-03 11:51:00,250,0.68,311.64,8.76,2729.94,1869.82,2011-02
16842.0,101,3,1264.19,2011-02-10 14:51:00,2011-08-31 10:42:00,201,0.55,421.4,5.45,2295.67,1264.19,2011-02
16843.0,43,16,10196.57,2011-01-16 16:10:00,2011-10-28 09:06:00,284,0.78,637.29,20.56,13104.75,10196.57,2011-01
16846.0,50,1,214.32,2011-10-20 13:55:00,2011-10-20 13:55:00,1,0.0,214.32,365.0,78226.8,214.32,2011-10
16847.0,43,1,193.44,2011-10-27 13:29:00,2011-10-27 13:29:00,1,0.0,193.44,365.0,70605.6,193.44,2011-10
16848.0,53,1,281.42,2011-10-18 08:42:00,2011-10-18 08:42:00,1,0.0,281.42,365.0,102718.3,281.42,2011-10
16849.0,187,1,124.57,2011-06-06 09:16:00,2011-06-06 09:16:00,1,0.0,124.57,365.0,45468.05,124.57,2011-06
16850.0,334,1,332.41,2011-01-10 11:09:00,2011-01-10 11:09:00,1,0.0,332.41,365.0,121329.65,332.41,2011-01
16851.0,4,3,342.45,2011-10-19 09:48:00,2011-12-05 13:32:00,47,0.13,114.15,23.3,2659.45,342.45,2011-10
16852.0,10,2,144.91,2011-06-16 15:49:00,2011-11-29 13:22:00,165,0.45,72.46,4.42,320.56,144.91,2011-06
16855.0,24,2,328.4,2011-10-27 16:31:00,2011-11-16 12:03:00,19,0.05,164.2,38.42,6308.74,328.4,2011-10
16856.0,15,1,35.4,2011-11-25 08:59:00,2011-11-25 08:59:00,1,0.0,35.4,365.0,12921.0,35.4,2011-11
16858.0,369,1,375.69,2010-12-06 09:52:00,2010-12-06 09:52:00,1,0.0,375.69,365.0,137126.85,375.69,2010-12
16859.0,145,2,747.81,2011-03-23 13:39:00,2011-07-18 12:19:00,116,0.32,373.9,6.29,2353.02,747.81,2011-03
16861.0,60,2,173.76,2011-07-04 15:38:00,2011-10-11 09:05:00,98,0.27,86.88,7.45,647.17,173.76,2011-07
16863.0,31,2,502.8,2010-12-08 08:58:00,2011-11-08 15:26:00,335,0.92,251.4,2.18,547.83,502.8,2010-12
16866.0,141,3,207.74,2011-07-01 12:34:00,2011-07-22 10:06:00,20,0.05,69.25,54.75,3791.25,207.74,2011-07
16869.0,23,4,825.42,2011-06-17 13:01:00,2011-11-17 12:02:00,152,0.42,206.36,9.61,1982.09,825.42,2011-06
16871.0,22,6,2812.34,2011-03-14 10:31:00,2011-11-17 19:27:00,248,0.68,468.72,8.83,4139.13,2812.34,2011-03
16872.0,77,3,680.02,2011-06-08 14:32:00,2011-09-23 16:05:00,107,0.29,226.67,10.23,2319.69,680.02,2011-06
16873.0,5,6,7123.62,2010-12-10 15:45:00,2011-12-05 12:05:00,359,0.98,1187.27,6.1,7242.68,7123.62,2010-12
16875.0,67,5,2095.53,2011-01-04 10:37:00,2011-10-03 13:39:00,272,0.75,419.11,6.71,2812.02,2095.53,2011-01
16877.0,12,6,853.72,2011-05-15 16:13:00,2011-11-27 13:47:00,195,0.53,142.29,11.23,1597.99,853.72,2011-05
16878.0,84,1,13.3,2011-09-16 17:39:00,2011-09-16 17:39:00,1,0.0,13.3,365.0,4854.5,13.3,2011-09
16880.0,31,7,1519.08,2011-06-03 16:45:00,2011-11-09 11:33:00,158,0.43,217.01,16.17,3509.27,1519.08,2011-06
16881.0,67,1,432.0,2011-10-04 10:33:00,2011-10-04 10:33:00,1,0.0,432.0,365.0,157680.0,432.0,2011-10
16882.0,67,3,705.12,2011-01-26 17:43:00,2011-10-04 10:42:00,250,0.68,235.04,4.38,1029.48,705.12,2011-01
16883.0,187,2,276.73,2010-12-03 10:33:00,2011-06-05 12:51:00,184,0.5,138.36,3.97,548.95,276.73,2010-12
16884.0,38,2,429.84,2011-11-02 10:16:00,2011-11-02 11:52:00,1,0.0,214.92,730.0,156891.6,429.84,2011-11
16885.0,15,3,471.51,2010-12-17 17:23:00,2011-11-24 13:40:00,341,0.93,157.17,3.21,504.7,471.51,2010-12
16887.0,35,1,194.88,2011-11-04 14:07:00,2011-11-04 14:07:00,1,0.0,194.88,365.0,71131.2,194.88,2011-11
16889.0,195,3,1578.67,2011-01-07 10:47:00,2011-05-29 11:05:00,142,0.39,526.22,7.71,4057.85,1578.67,2011-01
16891.0,2,5,809.7,2010-12-03 11:35:00,2011-12-08 11:15:00,369,1.01,161.94,4.95,800.92,809.7,2010-12
16892.0,1,5,525.54,2011-06-09 11:35:00,2011-12-08 13:18:00,182,0.5,105.11,10.03,1053.97,525.54,2011-06
16893.0,367,1,145.93,2010-12-08 12:06:00,2010-12-08 12:06:00,1,0.0,145.93,365.0,53264.45,145.93,2010-12
16895.0,65,1,219.14,2011-10-06 12:15:00,2011-10-06 12:15:00,1,0.0,219.14,365.0,79986.1,219.14,2011-10
16897.0,299,2,289.78,2011-01-30 11:52:00,2011-02-13 15:02:00,14,0.04,144.89,52.14,7554.98,289.78,2011-01
16898.0,26,3,508.81,2010-12-06 12:23:00,2011-11-13 15:44:00,342,0.94,169.6,3.2,543.03,508.81,2010-12
16899.0,8,6,1281.56,2010-12-14 13:11:00,2011-12-02 12:03:00,352,0.96,213.59,6.22,1328.89,1281.56,2010-12
16900.0,17,3,887.11,2011-10-07 13:17:00,2011-11-23 10:32:00,46,0.13,295.7,23.8,7039.02,887.11,2011-10
16902.0,116,1,1706.88,2011-08-15 14:17:00,2011-08-15 14:17:00,1,0.0,1706.88,365.0,623011.2,1706.88,2011-08
16903.0,29,1,373.24,2011-11-10 15:32:00,2011-11-10 15:32:00,1,0.0,373.24,365.0,136232.6,373.24,2011-11
16904.0,4,16,3754.27,2010-12-07 13:29:00,2011-12-05 13:10:00,362,0.99,234.64,16.13,3785.38,3754.27,2010-12
16905.0,5,7,3102.43,2010-12-03 10:43:00,2011-12-04 14:01:00,366,1.0,443.2,6.98,3093.95,3102.43,2010-12
16906.0,82,4,579.77,2011-04-05 12:30:00,2011-09-19 11:49:00,166,0.45,144.94,8.8,1274.8,579.77,2011-04
16907.0,29,5,981.65,2010-12-09 16:52:00,2011-11-10 18:04:00,336,0.92,196.33,5.43,1066.38,981.65,2010-12
